frame,timecode,shot,keyframe,action_ko,no_burned_text
255,00:25.4,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
256,00:25.5,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
257,00:25.6,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
258,00:25.7,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
259,00:25.8,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
260,00:25.9,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
261,00:26.0,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
262,00:26.1,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
263,00:26.2,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
264,00:26.3,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
265,00:26.4,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
266,00:26.5,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
267,00:26.6,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
268,00:26.7,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
269,00:26.8,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
270,00:26.9,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
271,00:27.0,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
272,00:27.1,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
273,00:27.2,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
274,00:27.3,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
275,00:27.4,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
276,00:27.5,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
277,00:27.6,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
278,00:27.7,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
279,00:27.8,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
280,00:27.9,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
281,00:28.0,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
282,00:28.1,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
283,00:28.2,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
284,00:28.3,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
285,00:28.4,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
286,00:28.5,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
287,00:28.6,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
288,00:28.7,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
289,00:28.8,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
290,00:28.9,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
291,00:29.0,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
292,00:29.1,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
293,00:29.2,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
294,00:29.3,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
295,00:29.4,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
296,00:29.5,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
297,00:29.6,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
298,00:29.7,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
299,00:29.8,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
300,00:29.9,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
301,00:30.0,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
302,00:30.1,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
303,00:30.2,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
304,00:30.3,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
305,00:30.4,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
306,00:30.5,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
307,00:30.6,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
308,00:30.7,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
309,00:30.8,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
310,00:30.9,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
311,00:31.0,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
312,00:31.1,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
313,00:31.2,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
314,00:31.3,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
315,00:31.4,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
316,00:31.5,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
317,00:31.6,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
318,00:31.7,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
319,00:31.8,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
320,00:31.9,004,kf_006_door_meeting_alt.png,자동문 센서가 별가루에 반응하며 빛난다.,yes
321,00:32.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
322,00:32.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
323,00:32.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
324,00:32.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
325,00:32.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
326,00:32.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
327,00:32.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
328,00:32.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
329,00:32.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
330,00:32.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
331,00:33.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
332,00:33.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
333,00:33.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
334,00:33.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
335,00:33.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
336,00:33.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
337,00:33.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
338,00:33.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
339,00:33.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
340,00:33.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
341,00:34.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
342,00:34.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
343,00:34.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
344,00:34.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
345,00:34.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
346,00:34.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
347,00:34.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
348,00:34.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
349,00:34.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
350,00:34.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
351,00:35.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
352,00:35.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
353,00:35.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
354,00:35.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
355,00:35.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
356,00:35.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
357,00:35.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
358,00:35.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
359,00:35.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
360,00:35.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
361,00:36.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
362,00:36.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
363,00:36.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
364,00:36.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
365,00:36.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
366,00:36.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
367,00:36.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
368,00:36.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
369,00:36.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
370,00:36.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
371,00:37.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
372,00:37.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
373,00:37.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
374,00:37.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
375,00:37.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
376,00:37.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
377,00:37.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
378,00:37.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
379,00:37.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
380,00:37.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
381,00:38.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
382,00:38.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
383,00:38.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
384,00:38.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
385,00:38.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
386,00:38.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
387,00:38.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
388,00:38.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
389,00:38.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
390,00:38.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
391,00:39.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
392,00:39.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
393,00:39.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
394,00:39.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
395,00:39.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
396,00:39.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
397,00:39.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
398,00:39.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
399,00:39.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
400,00:39.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
401,00:40.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
402,00:40.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
403,00:40.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
404,00:40.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
405,00:40.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
406,00:40.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
407,00:40.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
408,00:40.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
409,00:40.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
410,00:40.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
411,00:41.0,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
412,00:41.1,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
413,00:41.2,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
414,00:41.3,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
415,00:41.4,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
416,00:41.5,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
417,00:41.6,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
418,00:41.7,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
419,00:41.8,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
420,00:41.9,005,kf_007_star_chase.png,별조각들이 삼각김밥과 컵라면 사이로 튄다.,yes
421,00:42.0,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
422,00:42.1,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
423,00:42.2,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
424,00:42.3,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
425,00:42.4,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
426,00:42.5,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
427,00:42.6,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
428,00:42.7,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
429,00:42.8,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
430,00:42.9,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
431,00:43.0,006,kf_007_star_chase.png,"모치가 급히 따라가다 멈추고, 주무가 속도를 낮춘다.",yes
