frame,timecode,shot_id,keyframe,action_ko,dialogue_ko,sfx_ko,openart_prompt
93,00:09.2,001,kf_001_store_wide.png,모치가 별빛 편의점 앞에서 멈춘다. 유리창 불빛과 젖은 바닥 반사가 살아난다.,모치: 여기는... 아직 불이 켜져 있어.,"빗소리, 작은 발걸음","wide exterior Korean convenience store at rainy night, plush character Mochi hesitates, warm neon reflections"
94,00:09.3,001,kf_001_store_wide.png,모치가 별빛 편의점 앞에서 멈춘다. 유리창 불빛과 젖은 바닥 반사가 살아난다.,모치: 여기는... 아직 불이 켜져 있어.,"빗소리, 작은 발걸음","wide exterior Korean convenience store at rainy night, plush character Mochi hesitates, warm neon reflections"
95,00:09.4,001,kf_001_store_wide.png,모치가 별빛 편의점 앞에서 멈춘다. 유리창 불빛과 젖은 바닥 반사가 살아난다.,모치: 여기는... 아직 불이 켜져 있어.,"빗소리, 작은 발걸음","wide exterior Korean convenience store at rainy night, plush character Mochi hesitates, warm neon reflections"
96,00:09.5,001,kf_001_store_wide.png,모치가 별빛 편의점 앞에서 멈춘다. 유리창 불빛과 젖은 바닥 반사가 살아난다.,모치: 여기는... 아직 불이 켜져 있어.,"빗소리, 작은 발걸음","wide exterior Korean convenience store at rainy night, plush character Mochi hesitates, warm neon reflections"
97,00:09.6,001,kf_001_store_wide.png,모치가 별빛 편의점 앞에서 멈춘다. 유리창 불빛과 젖은 바닥 반사가 살아난다.,모치: 여기는... 아직 불이 켜져 있어.,"빗소리, 작은 발걸음","wide exterior Korean convenience store at rainy night, plush character Mochi hesitates, warm neon reflections"
98,00:09.7,001,kf_001_store_wide.png,모치가 별빛 편의점 앞에서 멈춘다. 유리창 불빛과 젖은 바닥 반사가 살아난다.,모치: 여기는... 아직 불이 켜져 있어.,"빗소리, 작은 발걸음","wide exterior Korean convenience store at rainy night, plush character Mochi hesitates, warm neon reflections"
99,00:09.8,001,kf_001_store_wide.png,모치가 별빛 편의점 앞에서 멈춘다. 유리창 불빛과 젖은 바닥 반사가 살아난다.,모치: 여기는... 아직 불이 켜져 있어.,"빗소리, 작은 발걸음","wide exterior Korean convenience store at rainy night, plush character Mochi hesitates, warm neon reflections"
100,00:09.9,001,kf_001_store_wide.png,모치가 별빛 편의점 앞에서 멈춘다. 유리창 불빛과 젖은 바닥 반사가 살아난다.,모치: 여기는... 아직 불이 켜져 있어.,"빗소리, 작은 발걸음","wide exterior Korean convenience store at rainy night, plush character Mochi hesitates, warm neon reflections"
101,00:10.0,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
102,00:10.1,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
103,00:10.2,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
104,00:10.3,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
105,00:10.4,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
106,00:10.5,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
107,00:10.6,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
108,00:10.7,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
109,00:10.8,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
110,00:10.9,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
111,00:11.0,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
112,00:11.1,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
113,00:11.2,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
114,00:11.3,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
115,00:11.4,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
116,00:11.5,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
117,00:11.6,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
118,00:11.7,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
119,00:11.8,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
120,00:11.9,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
121,00:12.0,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
122,00:12.1,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
123,00:12.2,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
124,00:12.3,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
125,00:12.4,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
126,00:12.5,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
127,00:12.6,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
128,00:12.7,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
129,00:12.8,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
130,00:12.9,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
131,00:13.0,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
132,00:13.1,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
133,00:13.2,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
134,00:13.3,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
135,00:13.4,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
136,00:13.5,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
137,00:13.6,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
138,00:13.7,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
139,00:13.8,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
140,00:13.9,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
141,00:14.0,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
142,00:14.1,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
143,00:14.2,002,kf_002_store_wide_alt.png,모치가 천천히 다가가고 가슴의 별빛이 약하게 숨 쉰다.,모치: 안에 누가 있을까?,"문 센서 전자음, 발걸음","slow push toward automatic door, chest star glow pulses softly, rain reflections"
